  julian_date mpsi  mwsi
j13246.348  0.9035525  0.0357344
j13247.307  0.8278777  0.0302362
j13248.364  0.6868417  0.0144994
j13249.378  0.5511584  0.0008200
j13250.396  0.5452242  0.0014806
j13251.367  0.7239591  0.0343533
j13252.323  0.9559971  0.1501200
j13253.403  0.9989606  0.1643824
j13254.368  1.1251160  0.2260806
j13255.331  1.2257028  0.2989928
j13256.389  1.3789638  0.3208389
j13257.265  1.4487435  0.3772217
j13259.321  1.6536249  0.2894015
j13260.302  1.7040710  0.2482400
j13261.284  1.6088663  0.2146725
j13262.272  1.3567400  0.2772600
j13263.193  1.1885951  0.2977550
j13264.236  1.1284120  0.2818640
j13265.212  1.3157734  0.2966167
j13266.204  1.4250532  0.3276800
j13267.210  1.3650533  0.2841500
j13270.351  0.7173025  0.1601342
j13271.322  0.6557246  0.1321273
j13272.396  0.6322434  0.1013100
j13273.349  0.6119192  0.0663154
j13274.284  0.6036313  0.0505963
j13275.198  0.6004633  0.0227567
j13276.339  0.4826409  0.0144850
j13277.345  0.5106708  0.0367677
j13278.193  0.6659600  0.0485000
j13279.335  0.8017687  0.0573414
j13280.336  0.9036524  0.0623533
j13281.340  0.9247484  0.0540075
j13282.341  0.9193773  0.0494109
j13283.335  0.9571155  0.0390555
j13285.331  0.9155601  0.0017156
j13286.337  0.9188670  0.0026631
j13288.356  0.8394620  0.0004680
j13289.313  0.7585117  0.0000000
j13290.246  0.7840067  0.0112400
j13292.339  0.7976175  0.0146867
j13293.344  0.8137674  0.0528855
j13294.287  0.8466001  0.0687750
j13295.255  0.9481341  0.1030640
j13301.155  0.9995800  0.2187500
j13302.268  1.1546613  0.3958578
j13303.179  1.2690300  0.4761750
j13309.336  1.5587975  0.5136051
j13310.358  1.4527858  0.5910284
j13311.351  1.2760934  0.5596392
j13312.345  1.1923836  0.6255000
j13313.335  1.0457219  0.6251991
j13314.425  0.9327300  0.6443650
j13315.338  0.9639285  0.7300069
j13316.333  1.0321720  0.6591860
j13320.328  0.7644758  0.0491508
j13322.320  0.7162380  0.0249100
j13324.338  0.8135721  0.1394520
j13325.316  0.7930316  0.1600984
j13327.357  0.8125001  0.0745267
j13328.343  0.7749429  0.0586671
j13329.330  0.8867016  0.0329146
j13330.327  1.0390726  0.0680600
j13333.412  1.1492144  0.0650429
j13334.352  1.2695842  0.0501283
j13335.356  1.4790034  0.0705733
j13336.404  1.5574200  0.1126000
j13338.333  1.4343300  0.1409225
j13339.348  1.3479834  0.1672083
j13340.313  1.5783651  0.2314000
j13341.365  1.1289854  0.1933909
j13342.343  1.0936018  0.1433546
j13343.338  1.1228623  0.1216400
j13344.252  1.0327929  0.0676686
j13349.332  0.7089159  0.0059775
j13350.338  0.7052332  0.0135385
j13351.328  0.7021575  0.0333658
j13352.339  0.7241732  0.0396654
j13353.339  0.5351108  0.0350862
j13354.322  0.4610050  0.0057480
j13355.332  0.3659584  0.0003967
j13356.285  0.3817000  0.0017017
j13357.203  0.4632334  0.0018067
j13358.392  0.6370200  0.0493100
j13359.408  0.6594860  0.0574820
j13360.317  0.6893450  0.0647400
j13361.333  0.8490545  0.0743889
j13363.237  1.0264400  0.0816075
j13364.354  1.0652614  0.0371637
j13383.347  0.5850655  0.3474036
j13385.363  0.8572650  0.7663300
j13386.396  1.0498275  0.8476076
j13388.473  1.0443400  0.6011434
j13389.227  1.2524951  0.5542900
j13390.324  1.2481091  0.3001873
j13392.364  0.9868211  0.0762922
j13393.351  0.9801867  0.0960950
j13394.346  0.9334168  0.0659808
j13401.484  0.3873700  0.0658900
j13402.234  0.3489475  0.0378175
j13403.488  0.3813000  0.0403700
j13404.346  0.2874023  0.0104908
j13405.235  0.2342833  0.0060783
j13406.434  0.3393333  0.0017333
j13407.472  0.4035600  0.0108300
j13410.257  1.1187817  0.1044383
j13411.327  1.2036450  0.1451550
j13427.249  0.2261000  0.0000000
j13428.225  0.1850800  0.0000000
j13437.368  0.4808300  0.0439800
j13438.375  0.6973450  0.0802350
j13439.302  0.8526500  0.1384100
j13441.386  1.2354851  0.3123700
j13442.194  1.2301500  0.3440750
j13443.253  1.1401434  0.4172500
j13444.390  1.1081150  0.3773050
j13445.342  1.0278224  0.3218346
j13446.186  0.9747000  0.1951100
j13451.217  0.4583200  0.0283700
j13455.210  0.5023367  0.1121233
j13459.223  0.3252500  0.0016667
j13460.184  0.2347200  0.0000000
j13461.382  0.1875625  0.0000000
j13462.185  0.2681400  0.0023300
j13463.167  0.2847000  0.0097600
j13464.281  0.4986767  0.0293400
j13466.352  0.6706480  0.0580650
j13467.459  0.8506300  0.0225700
j13468.149  0.8441600  0.0319100
j13469.266  0.8363040  0.0545060
j13470.126  0.6688400  0.0231550
j13471.413  0.8272150  0.0529075
j13472.308  0.6832100  0.0330000
j13473.298  0.7687154  0.0197991
j13474.169  0.7115133  0.0405967
j13475.299  0.6758239  0.0647169
j13477.290  0.5741521  0.0925186
j13478.295  0.4624643  0.0726929
j13479.157  0.4375550  0.0744875
j13481.185  0.4461484  0.0451533
j13482.285  0.4145727  0.0204073
j13487.219  0.5076800  0.1456850
j13490.165  0.7567800  0.4355000
j13494.326  1.0954101  0.4480100
j13495.123  0.9715500  0.3895900
j13499.219  0.8983600  0.0749486
j13501.346  1.1053162  0.3340140
j13502.292  1.0789694  0.4317892
j13503.298  1.1047047  0.4352791
j13504.143  0.9316200  0.2928900
j13505.309  0.8325769  0.1977208
j13506.304  0.8254594  0.1742093
j13509.318  0.5458520  0.0630410
j13510.355  0.4302800  0.0074600
j13511.367  0.2612875  0.0000000
j13512.322  0.2799307  0.0000000
j13513.331  0.3787150  0.0082413
j13514.296  0.4693743  0.0369286
j13515.288  0.6039240  0.0646893
j13516.289  0.7020394  0.0624250
j13517.288  0.7723100  0.1053825
j13518.295  0.8042101  0.1723393
j13519.290  0.7755507  0.2478714
j13520.306  0.8642575  0.2114125
j13521.302  0.9891267  0.1618947
j13522.291  1.0573306  0.1030940
j13523.296  0.9327122  0.0601564
j13524.241  0.7917943  0.0407771
j13525.293  0.7815125  0.0763700
j13526.302  0.8573943  0.1119793
j13527.314  1.0014620  0.1372027
j13528.211  1.0407729  0.2995772
j13529.319  1.0031514  0.4241241
j13530.324  0.9637520  0.5536938
j13531.188  0.8839500  0.5326900
j13532.319  0.7379600  0.4884656
j13533.305  0.7508159  0.4958350
j13534.301  0.7108791  0.3751467
j13535.343  0.6315882  0.2911046
j13536.315  0.5115954  0.1824400
j13537.327  0.4307953  0.2117013
j13540.250  0.4105025  0.2768200
j13541.334  0.4759836  0.1758400
j13542.306  0.5412116  0.1412015
j13543.291  0.5802785  0.0864762
j13544.296  0.5456601  0.0041577
j13545.298  0.5756379  0.0028586
j13546.296  0.5127664  0.0010343
j13547.302  0.4987643  0.0018814
j13548.291  0.5001193  0.0000000
j13549.215  0.5641263  0.0000000
j13550.297  0.5899957  0.0080807
j13551.198  0.6890858  0.0231786
j13552.277  0.8663382  0.1617409
j13553.345  1.0453423  0.3676485
j13554.325  1.2619241  0.5113012
j13555.349  1.3370035  0.6744707
j13556.336  1.3823578  0.6628129
j13557.313  1.3476186  0.5672415
j13558.311  1.2226491  0.5776000
j13559.308  1.1337399  0.5063636
j13560.295  0.9876009  0.3500877
j13561.298  0.8612855  0.2127423
j13562.300  0.6584067  0.1533383
j13563.322  0.6444280  0.1548687
j13564.308  0.5621787  0.0907533
j13565.322  0.4039060  0.0089520
j13566.258  0.3811650  0.0119650
j13567.293  0.3028650  0.0193800
j13568.295  0.2668107  0.0014200
j13569.304  0.2427354  0.0000000
j13570.296  0.2491343  0.0000000
j13571.255  0.2619300  0.0010390
j13572.229  0.2546857  0.0000000
j13573.268  0.2751340  0.0123480
j13574.296  0.2990386  0.0003736
j13575.208  0.3623000  0.0069475
j13577.345  0.5249542  0.0675947
j13578.276  0.6959558  0.0658250
j13579.391  0.7548732  0.0791154
j13580.284  0.8686936  0.0745500
j13581.276  1.1022760  0.1419584
j13582.302  1.1136594  0.2421272
j13583.314  1.1988002  0.2485600
j13584.306  1.2928408  0.2124825
j13585.319  1.2290184  0.2484754
j13586.399  1.2196078  0.2289856
j13587.296  1.0662193  0.2456054
j13588.354  0.9539450  0.2895750
j13589.302  0.7751554  0.1922277
j13590.287  0.7247325  0.1727888
j13591.304  0.6330500  0.1354100
j13592.354  0.3960880  0.0592890
j13593.348  0.3226246  0.0336946
j13594.293  0.2832592  0.0008092
j13595.312  0.2574382  0.0105664
j13596.372  0.2542162  0.0586272
j13597.299  0.3156614  0.1103087
j13598.319  0.3516267  0.1239183
j13599.337  0.3680012  0.0791044
j13600.290  0.4393646  0.0735982
j13601.289  0.5177872  0.0697993
j13602.280  0.5999185  0.2272608
j13603.306  0.6698716  0.2802716
j13604.303  0.7664829  0.2913860
j13605.274  0.8419373  0.3563546
j13606.294  0.8940235  0.2638454
j13607.284  0.9307491  0.2001700
j13608.302  1.0425541  0.1632933
j13609.293  1.0519415  0.1513923
j13610.392  1.1785001  0.1171300
j13611.302  0.9896637  0.0444836
j13612.317  0.8731861  0.0559880
j13613.347  0.8060486  0.0810964
j13614.322  0.7489907  0.0621444
j13615.271  0.6937883  0.0639917
j13616.292  0.5984342  0.0572625
j13617.295  0.4614892  0.0430362
j13618.285  0.3436755  0.0198364
j13619.286  0.2132364  0.0060314
j13620.327  0.1507131  0.0012831
j13621.364  0.1693386  0.0000000
j13622.311  0.3251650  0.0733480
j13623.343  0.5683534  0.2490833
j13624.343  0.7163965  0.3964914
j13625.200  0.8346067  0.5714334
j13626.259  0.8938838  0.6019201
j13627.225  0.9692200  0.6317650
j13628.316  0.9993438  0.5344588
j13629.339  1.0019481  0.5453920
j13630.319  0.9483436  0.3883073
j13631.349  0.9971700  0.2039750
j13633.231  0.9190250  0.1096500
j13635.405  0.7989100  0.0945450
j13636.294  0.6759325  0.0955883
j13637.182  0.6423500  0.0971000
j13638.149  0.6475667  0.1177833
j13639.323  0.5866551  0.1008588
j13641.323  0.4251680  0.0461500
j13642.358  0.3081764  0.0046182
j13643.312  0.2515425  0.0000000
j13644.259  0.2167200  0.0000000
j13645.288  0.1767492  0.0000000
j13646.299  0.1658121  0.0014129
j13647.324  0.1464833  0.0006520
j13648.317  0.2449907  0.0342240
j13649.325  0.4105534  0.0498425
j13650.350  0.6087550  0.0753570
j13651.304  0.7315493  0.0871415
j13652.229  0.8482013  0.0532437
j13653.288  0.8672454  0.0275146
j13654.288  0.8663076  0.0269862
j13655.305  0.7941964  0.0434829
j13656.306  0.7244757  0.0251264
j13657.294  0.6921067  0.0069875
j13658.313  0.6208137  0.0052373
j13658.372  0.6131188  0.0039113
j13659.207  0.5205750  0.0133175
j13663.296  0.3623033  0.0037942
j13664.273  0.3536740  0.0020410
j13665.299  0.3516845  0.0046567
j13666.308  0.3056779  0.0006900
j13667.338  0.2766250  0.0014036
j13668.420  0.2551800  0.0000000
j13670.313  0.1905940  0.0000000
j13672.317  0.1250842  0.0000000
j13673.177  0.1435733  0.0000000
j13674.339  0.1282483  0.0050242
j13675.342  0.2072814  0.0171579
j13678.260  0.6542460  0.0009280
j13679.334  0.6881592  0.0030223
j13680.335  0.7362267  0.0222411
j13682.313  0.7513100  0.0335800
j13687.339  0.1912715  0.0000000
j13688.317  0.2809825  0.0474763
j13689.282  0.3565033  0.1413200
j13690.285  0.4053575  0.2549825
j13691.337  0.4004116  0.2997293
j13692.203  0.4427400  0.3194500
j13693.404  0.4688480  0.2730060
j13694.351  0.4921175  0.2346292
j13695.297  0.5361088  0.2585088
j13696.346  0.5436450  0.2438080
j13697.283  0.5193620  0.1780760
j13699.343  0.3628200  0.0476331
j13700.468  0.2637750  0.0575150
j13701.343  0.2731709  0.0479864
j13702.360  0.2924127  0.0309555
j13703.350  0.3958346  0.0178800
j13704.359  0.5708072  0.0039371
j13705.313  0.7205834  0.0439617
j13706.293  0.8151000  0.2275333
j13708.353  0.8913028  0.2629209
j13709.310  0.9607186  0.2480414
j13710.310  0.9266938  0.1435400
j13712.392  0.6278834  0.0299400
j13714.462  0.2164500  0.0075300
j13715.244  0.3384500  0.0284400
j13717.347  0.4593482  0.1006809
j13718.359  0.5343018  0.1004136
j13719.268  0.5916800  0.1347343
j13720.343  0.5517167  0.1029200
j13721.326  0.4949600  0.0997400
j13723.457  0.4201800  0.0734500
j13726.185  0.3250250  0.0781050
j13729.320  0.4194929  0.0909214
j13730.286  0.5514634  0.0994100
j13734.325  1.1355981  0.1233640
j13735.321  1.0547975  0.1094975
j13739.376  0.6723633  0.0305733
j13740.236  0.5441400  0.0052000
j13741.426  0.3140900  0.0050500
j13742.345  0.2401767  0.0000000
j13743.222  0.2422267  0.0000000
j13744.268  0.2937450  0.0079900
j13745.358  0.2359017  0.0051900
j13747.311  0.2673600  0.0048300
j13748.324  0.2564467  0.0000000
j13749.331  0.2731550  0.0000000
j13751.360  0.2791843  0.0150357
j13752.297  0.3240260  0.0584080
j13755.206  0.3194367  0.0802200
j13756.353  0.3135869  0.1152369
j13757.250  0.4392350  0.1527017
j13758.440  0.5458250  0.1711700
j13760.379  0.7904067  0.1879867
j13761.247  0.7634100  0.1200300
j13763.182  0.5738600  0.0000000
j13764.297  0.5772900  0.0049700
j13765.406  0.4484733  0.0000000
j13766.351  0.3533061  0.0003446
j13767.324  0.2309573  0.0000000
j13768.479  0.1303050  0.0000000
j13770.354  0.1138786  0.0000000
j13775.288  0.2064950  0.0000000
j13776.353  0.2115555  0.0004518
j13777.344  0.1657685  0.0000000
j13778.343  0.1403862  0.0000000
j13779.301  0.1585150  0.0000000
j13780.478  0.1512800  0.0000000
j13781.360  0.2105159  0.0000000
j13783.179  0.2574550  0.0000000
j13788.391  0.3627300  0.0000000
j13789.363  0.3255900  0.0000000
j13790.265  0.3186543  0.0000000
j13791.336  0.2818580  0.0000000
j13792.174  0.2249750  0.0000000
j13796.170  0.2183450  0.0000000
j13797.285  0.2246833  0.0049850
j13803.244  0.2036960  0.0000000
j13809.270  0.1313450  0.0000000
j13810.308  0.1466250  0.0000000
j13811.366  0.1476600  0.0000000
j13814.186  0.2833650  0.0384850
j13817.259  0.3925300  0.0213600
j13818.375  0.3099529  0.0179129
j13819.403  0.1269900  0.0000000
j13828.207  0.6070900  0.2847733
j13832.472  0.7508400  0.1656100
j13833.291  0.6743721  0.1380690
j13835.188  0.4180334  0.0373600
j13838.327  0.6406100  0.0629738
j13839.329  0.6673257  0.0225569
j13842.187  0.6546750  0.0081125
j13844.329  0.4823600  0.0111900
j13845.307  0.3895715  0.0000000
j13846.144  0.3361250  0.0084600
j13847.326  0.2703640  0.0039440
j13850.148  0.3213775  0.0534325
j13851.202  0.5291850  0.0973967
j13854.273  1.0327950  0.2142483
j13855.263  1.0575930  0.1754971
j13856.350  1.0756341  0.1744346
j13858.372  0.9163350  0.0791006
j13859.306  0.8002667  0.0668211
j13860.124  0.7100000  0.0124400
j13861.294  0.5152636  0.0162621
j13862.282  0.4804943  0.0177536
j13863.313  0.5296419  0.0383969
j13864.166  0.5688175  0.0962900
j13866.371  0.5956358  0.0088358
j13867.368  0.5251500  0.0000000
j13869.371  0.4267167  0.0000000
j13870.299  0.3713823  0.0000000
j13872.287  0.1723469  0.0000000
j13874.304  0.0897636  0.0000000
j13875.336  0.1108121  0.0006843
j13876.175  0.1920550  0.0319200
j13879.332  0.5664637  0.0475156
j13880.330  0.6599975  0.0551619
j13881.232  0.6588111  0.0372060
j13882.348  0.7425006  0.0229282
j13884.282  0.7452955  0.0195445
j13885.305  0.6746600  0.0068164
j13887.336  0.4415853  0.0005882
j13888.343  0.3247500  0.0003846
j13889.169  0.2952667  0.0000000
j13890.318  0.2689840  0.0000000
j13891.265  0.3392409  0.0169136
j13892.148  0.4223167  0.0593267
j13894.396  0.4795645  0.2232200
j13895.325  0.5369257  0.2373319
j13896.385  0.5587100  0.1546236
j13897.353  0.5311389  0.0766222
j13898.336  0.4975130  0.0556424
j13899.346  0.4281965  0.0385877
j13900.311  0.3925071  0.0218686
j13901.344  0.2709756  0.0035311
j13902.297  0.2059407  0.0003886
j13903.292  0.2001800  0.0003450
j13904.292  0.2186121  0.0000000
j13905.309  0.2406000  0.0070773
j13906.337  0.2372835  0.0108129
j13907.350  0.2591906  0.0055641
j13908.342  0.2853673  0.0003207
j13909.374  0.2897272  0.0000000
j13910.362  0.2241909  0.0000000
j13911.244  0.1907850  0.0000000
j13915.342  0.3690900  0.0688123
j13917.451  0.5878820  0.0738980
j13918.299  0.6403600  0.1153300
j13919.183  0.6570040  0.1546980
j13921.308  0.6015279  0.2115943
j13922.340  0.5681359  0.2008159
j13923.342  0.5309028  0.1874467
j13924.328  0.5286111  0.1323550
j13925.257  0.4264900  0.0548078
j13926.337  0.2690524  0.0016218
j13927.333  0.1943887  0.0011093
j13928.346  0.1596100  0.0000000
j13929.364  0.1620233  0.0025792
j13930.284  0.1681650  0.0000000
j13931.189  0.1873760  0.0010700
j13932.307  0.1845369  0.0004138
j13933.374  0.1868500  0.0118500
j13934.352  0.1696150  0.0228150
j13935.395  0.2123100  0.0369733
j13936.291  0.2099700  0.0218250
j13937.345  0.2043638  0.0018950
j13938.325  0.1701627  0.0013236
j13939.143  0.1624500  0.0000000
j13941.317  0.2283450  0.0602733
j13942.422  0.3395345  0.0538300
j13944.321  0.5027045  0.0382211
j13945.155  0.4892434  0.0487033
j13949.146  0.4570900  0.0000000
j13950.335  0.3412383  0.0000000
j13951.341  0.2499300  0.0000000
j13952.228  0.2116975  0.0000000
j13953.348  0.1148100  0.0000000
j13954.339  0.0937283  0.0000000
j13955.335  0.0910483  0.0000000
j13956.342  0.1252617  0.0000000
j13957.340  0.1444322  0.0000000
j13958.295  0.2930111  0.0749722
j13959.437  0.4421467  0.1824567
j13960.301  0.4113723  0.2052631
j13961.338  0.4247331  0.2719269
j13962.337  0.4255118  0.3010412
j13963.354  0.3994757  0.2972900
j13964.342  0.4367978  0.2657317
j13965.453  0.4476472  0.2580586
j13966.340  0.3935733  0.2552817
j13967.351  0.4025573  0.1145933
j13968.337  0.3232994  0.0170619
j13969.348  0.2660328  0.0092900
j13970.353  0.3531113  0.0395875
j13971.351  0.3786323  0.0973311
j13972.344  0.4189382  0.1329591
j13973.300  0.4394390  0.1564870
j13974.325  0.3975265  0.1561394
j13975.321  0.4136623  0.1921338
j13976.338  0.3857177  0.1026912
j13977.354  0.3170063  0.0576506
j13978.336  0.2677276  0.0397877
j13979.342  0.1982884  0.0461778
j13980.339  0.1207906  0.0186111
j13981.357  0.0531028  0.0000000
j13982.363  0.1243100  0.0000000
j13983.303  0.2204660  0.0000000
j13984.354  0.3826862  0.0048200
j13985.295  0.6173900  0.0480054
j13986.298  0.8100908  0.1031000
j13987.253  0.8717660  0.1519420
j13988.289  0.8613657  0.1751907
j13989.298  0.8589031  0.1649146
j13990.349  0.7515924  0.1304118
j13991.343  0.6755729  0.1219135
j13992.313  0.5366747  0.0918713
j13993.268  0.4380750  0.0593200
j13994.115  0.2423800  0.0352000
j13995.354  0.1744076  0.0032994
j13996.342  0.1306565  0.0000000
j13997.340  0.1970012  0.0000000
j13998.326  0.2642653  0.0033347
j13999.371  0.2871392  0.0027917
j14001.318  0.2797040  0.0006490
j14002.271  0.2627860  0.0000000
j14003.225  0.2350714  0.0000000
j14004.336  0.1622088  0.0000000
j14005.344  0.1071755  0.0000000
j14006.366  0.0622521  0.0000000
j14007.242  0.0838467  0.0000000
j14008.236  0.1537700  0.0000000
j14009.141  0.1831600  0.0106800
j14012.314  0.4147400  0.0206100
j14013.353  0.4634133  0.0201100
j14014.147  0.4755600  0.0137300
j14016.307  0.4833615  0.0068029
j14017.264  0.4317900  0.0000000
j14018.357  0.3481267  0.0003687
j14019.341  0.2946225  0.0000000
j14020.339  0.2195730  0.0000000
j14021.323  0.1643071  0.0000000
j14024.305  0.0742150  0.0000000
j14025.333  0.0786236  0.0000000
j14026.140  0.1091000  0.0000000
j14027.299  0.1365360  0.0000000
j14028.366  0.1473033  0.0000000
j14029.321  0.1654446  0.0007631
j14030.319  0.1882733  0.0399775
j14031.314  0.2070677  0.0798285
j14032.302  0.2272975  0.0501963
j14033.328  0.1514664  0.0030657
j14034.339  0.0733700  0.0000000
j14035.334  0.0463500  0.0000000
j14036.332  0.0749053  0.0000000
j14037.412  0.0909143  0.0000000
j14038.363  0.0918008  0.0000000
j14039.337  0.1806939  0.0010977
j14040.359  0.2881633  0.0996987
j14041.455  0.3387200  0.1190000
j14042.401  0.4122933  0.2629133
j14044.219  0.4443000  0.2173267
j14045.258  0.4307100  0.1426400
j14046.324  0.3795717  0.1017825
j14047.357  0.2987707  0.0503843
j14048.218  0.3622675  0.0291075
j14049.361  0.3507057  0.0926600
j14050.331  0.4366020  0.1371220
j14052.472  0.5617633  0.1469667
j14053.303  0.6898820  0.1728680
j14054.433  0.7006767  0.2053867
j14055.356  0.7170236  0.2330529
j14056.331  0.7563950  0.2700630
j14057.339  0.6817493  0.2874731
j14058.346  0.5764557  0.1784914
j14059.373  0.4338930  0.0553380
